date,hour,minute,sec,milli_sec,accel_dt[ms],gyro_dt[ms],delta_sec[s],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
2019-01-16,11,39,3,807.6,2.4,4.4,0.0,10.1226845,-0.20111294,0.7374141,0.015323991,0.15617207,-0.16355479999999997,0.0113,0.0717,0.1379,1.2833,2.3252
2019-01-16,11,39,3,848.0,1.0,3.0,0.0404,10.036493,0.13407529999999998,1.5035586,0.05935865,0.1783901,-0.17423622,0.0146,0.0715,0.1453,1.4614,2.3537
2019-01-16,11,39,3,883.5,5.5,7.5,0.035501,9.758766,0.047884032,1.8866308999999997,0.19627973,0.29464647,-0.16292648,0.0159,0.0719,0.1487,1.3719,2.2225
2019-01-16,11,39,3,923.9,7.1,9.1,0.0404,9.797073,-0.20111294,1.7142484,0.29880038,0.34290484,-0.14041173,0.0167,0.0726,0.1515,1.0766,1.9455
2019-01-16,11,39,3,963.3,5.7,7.7,0.039399,9.040505,-0.31603462,0.7757214,0.31628856,0.3302163,-0.10246828,0.0177,0.0727,0.1545,1.0235,1.6093
2019-01-16,11,39,4,1.3,7.7,0.7,0.038,8.963891,-0.35434186,1.0055646999999999,0.263248,0.29696777,-0.09103637,0.0184,0.0716,0.1555,1.4952,1.5162
2019-01-16,11,39,4,40.7,9.3,0.3,0.039401,9.050082000000002,-0.5363011999999999,0.4405331,0.22937118,0.24747023,-0.06684611,0.0193,0.0712,0.1567,1.6706,1.5818
2019-01-16,11,39,4,76.7,5.3,7.3,0.035999,9.011775,-0.40222588,0.076614454,0.15165167,0.135455,-0.023404865,0.0203,0.0716,0.1581,1.4036,1.6623
2019-01-16,11,39,4,114.6,4.4,6.4,0.037901,9.203311,-0.17238252,0.22026655,-0.11079349999999999,-0.17688912,0.026860617000000003,0.0219,0.0714,0.1604,1.5198,1.7826
2019-01-16,11,39,4,151.6,7.4,0.4,0.037,9.682152,-0.095768064,0.34476504,-0.14517649,-0.20252799999999999,0.034260813,0.0232,0.0715,0.1626,1.1771,1.706
2019-01-16,11,39,4,186.5,2.5,4.5,0.034899,9.595961,-0.21068975,0.05746084,-0.23792328,-0.27003735,0.032044247000000005,0.0248,0.0704,0.1647,1.1218,1.6628
2019-01-16,11,39,4,226.9,2.1,4.1,0.0404,10.0748005,-0.12449849,0.8523358,-0.30462977,-0.34241614,0.02417281,0.0279,0.0694,0.1689,0.9738,1.5475
2019-01-16,11,39,4,266.4,3.6,5.6,0.0395,9.873688000000001,-0.21068975,-0.80445176,-0.36561158,-0.41763982,0.013369222,0.0312,0.0686,0.1722,1.142,1.7653
2019-01-16,11,39,4,304.8,4.2,6.2,0.038401,10.601525,0.047884032,0.9959879,-0.28281316,-0.36367425,0.003944444,0.0353,0.067,0.176,1.5015,1.9511
2019-01-16,11,39,4,340.3,8.6,0.7,0.0355,11.224017,-0.7086836999999999,0.49799395,-0.17502162,-0.25635397,-0.009704031,0.0394,0.0669,0.181,0.8257,1.9299
2019-01-16,11,39,4,381.2,8.8,10.8,0.040899,12.296619999999999,0.009576807,-1.1587936,-0.108873636,-0.22383848,-0.020961404,0.0455,0.0655,0.1885,0.7755,1.899
2019-01-16,11,39,4,419.1,2.9,3.9,0.037901,11.358092999999998,-0.6512229,1.8195933000000002,-0.10636036,-0.21142918,-0.02846632,0.0498,0.0635,0.1946,1.3467,1.9968
2019-01-16,11,39,4,455.6,4.4,6.4,0.036499,9.864111,-0.7182605,1.2737153,0.010454521999999999,-0.076689765,-0.012566371000000002,0.0541,0.0618,0.2017,1.5094,2.214
2019-01-16,11,39,4,497.0,2.0,4.0,0.0414,9.873688000000001,-0.41180268,1.7525556,0.29644418,0.15887733,0.06260496,0.0596,0.0595,0.2126,2.0024,2.2908
2019-01-16,11,39,4,534.0,6.0,7.0,0.037,9.442732000000001,-0.5554548,2.1930888,0.43785074,0.29061478,0.11213741,0.062,0.0607,0.2216,2.305,2.162
2019-01-16,11,39,4,571.9,8.1,9.1,0.037901,8.552089,-0.41180268,1.2066777,0.42739624,0.33250266,0.121789075,0.0639,0.0626,0.2314,2.228,1.9177
2019-01-16,11,39,4,608.3,1.7,3.7,0.036399,8.6095495,-0.15322891,0.5554548,0.4208687,0.3601487,0.115872405,0.0652,0.0628,0.2403,2.3051,1.7094
2019-01-16,11,39,4,646.8,2.2,4.2,0.0385,9.528922999999999,0.05746084,0.29688102,0.26808256,0.25506239999999997,0.090844385,0.0673,0.0624,0.2542,2.7526,1.6677
2019-01-16,11,39,4,681.2,7.7,12.7,0.0344,9.481038999999999,-0.2873042,0.90979666,0.14058627,0.18966493,0.059184115,0.0683,0.0626,0.2647,3.0074,1.6649
2019-01-16,11,39,4,720.2,9.8,0.8,0.039001,9.203311,-0.39264908,0.30645782,0.09819222,0.19720475,0.041643556,0.0689,0.0639,0.2763,3.2513,1.602
2019-01-16,11,39,4,757.1,4.9,5.9,0.0369,9.069236,-0.19153613,0.35434186,0.017627826,0.16694075,0.011623893,0.0689,0.0656,0.2878,3.202,1.4911
2019-01-16,11,39,4,794.5,4.5,6.5,0.0374,9.203311,-0.4405331,0.8331822,-0.15439183,0.05555383,-0.06618288,0.0688,0.0683,0.3065,2.7266,1.318
2019-01-16,11,39,4,830.0,9.0,1.0,0.0355,9.576807,-0.545878,0.7086836999999999,-0.29962066,-0.078906335,-0.07517133,0.0683,0.0684,0.3208,2.7191,1.1481
2019-01-16,11,39,4,866.4,3.6,4.6,0.036399,9.519346,-0.33518824,0.047884032,-0.49122292,-0.26171213,-0.07089528,0.0676,0.0669,0.3366,2.9822,0.9833
2019-01-16,11,39,4,905.4,3.6,5.6,0.039001,10.160992,-0.20111294,-0.24899697,-0.56744146,-0.3356268,-0.06665412,0.0666,0.0654,0.3522,3.0672,0.8238
2019-01-16,11,39,4,941.3,8.7,10.7,0.0359,10.955867,-0.35434186,0.1436521,-0.49090877,-0.2837731,-0.06482153,0.065,0.0642,0.3689,2.9546,0.7112
2019-01-16,11,39,4,975.3,3.7,7.7,0.033999,11.587936000000001,-0.45968673,-0.1436521,-0.4212352,-0.22403046,-0.05438446,0.062,0.0619,0.3952,2.5632,0.4597
2019-01-16,11,39,5,12.2,7.8,8.8,0.0369,11.903971,0.02873042,3.3039982000000006,-0.34482470000000004,-0.15475835,-0.045012042,0.059,0.0595,0.4162,2.2689,0.3677
2019-01-16,11,39,5,49.6,1.3,2.4,0.0374,10.524911,-0.6512229,2.7868507,-0.1752136,0.016406095,-0.03806563,0.0557,0.0567,0.4396,1.6413,0.6783
2019-01-16,11,39,5,85.1,3.9,5.9,0.0355,9.931149000000001,-0.81402856,0.51714754,0.09208357,0.22516492,-0.00424115,0.053,0.0529,0.4616,1.6453,1.203
2019-01-16,11,39,5,121.5,7.5,0.5,0.036401,10.515334,-0.2777274,2.1452047999999997,0.12452924,0.17650515,0.037873644,0.0495,0.0527,0.4847,2.0704,1.4713
2019-01-16,11,39,5,154.5,5.5,6.5,0.032999,10.486604,-0.15322891,1.8579005000000002,0.15964526,0.19519763,0.021886429,0.047,0.055,0.5076,2.3577,1.7654
2019-01-16,11,39,5,193.9,5.1,7.1,0.039401,10.218452000000001,-0.16280572,1.0342950999999998,0.25684264,0.24740042,0.014032447,0.0432,0.0581,0.5432,1.7744,2.0414
2019-01-16,11,39,5,228.9,0.1,2.1,0.035,9.998186,-0.49799395,1.3982137,0.29326767,0.27679175,0.0095294975,0.0415,0.0617,0.57,359.9564,2.2973
2019-01-16,11,39,5,267.8,4.2,5.2,0.0389,9.002198,-0.51714754,1.3120226000000001,0.37257543,0.33229324,0.036913715,0.0408,0.0629,0.5949,0.3153,2.5648
2019-01-16,11,39,5,305.2,3.8,5.8,0.0374,8.475474,-0.37349546,0.9672575000000001,0.41776199999999997,0.3455054,0.067456976,0.0404,0.0643,0.6185,1.3676,2.7092
2019-01-16,11,39,5,341.2,7.7,0.8,0.035999,8.494628,-0.095768064,0.6512229,0.40716785,0.29305825,0.097843155,0.0398,0.0676,0.6544,1.9407,2.7027
2019-01-16,11,39,5,378.6,0.4,2.4,0.0374,8.6095495,0.1436521,0.5554548,0.11534881,0.021485003,0.055169857999999995,0.0398,0.0683,0.6794,2.5827,2.3948
2019-01-16,11,39,5,416.6,3.4,4.4,0.038,8.935161,-0.06703765,1.13964,-0.05127777,-0.08110545,-0.021554817,0.0401,0.0691,0.7055,2.2258,2.2671
2019-01-16,11,39,5,451.0,9.0,11.0,0.0344,9.212888000000001,-0.02873042,0.78529817,-0.098419115,-0.052080624000000006,-0.108926,0.0407,0.069,0.7289,1.988,2.2686
2019-01-16,11,39,5,489.4,9.6,3.6,0.0384,10.113108,-0.02873042,0.22026655,-0.20804325,-0.12777555,-0.11484266,0.0416,0.0678,0.7521,2.1201,2.2427
2019-01-16,11,39,5,522.9,7.1,9.1,0.0335,10.505757000000001,-0.22026655,0.8331822,-0.32107076,-0.21858503,-0.10232865,0.0427,0.066,0.7756,2.2341,2.2174
2019-01-16,11,39,5,557.8,2.2,4.2,0.034901,9.959878999999999,-0.79487497,0.89064306,-0.27295205,-0.21097539999999998,-0.08059931,0.0446,0.0623,0.8127,2.1824,2.1075
2019-01-16,11,39,5,594.3,4.7,6.7,0.036499,10.055647,-0.6991069000000001,0.7278373,-0.23795820000000004,-0.20254546,-0.05469862,0.046,0.0575,0.8389,2.0303,1.985
2019-01-16,11,39,5,629.2,0.8,2.8,0.034901,10.668563,-0.019153614,0.6991069000000001,-0.23101178,-0.1953547,-0.038589227999999996,0.0483,0.0517,0.8676,2.2836,1.853
2019-01-16,11,39,5,665.7,3.3,5.3,0.0365,11.003751,-0.29688102,0.45968673,-0.19921188,-0.15392059,-0.03913028,0.0509,0.0466,0.8939,2.4816,1.7764
2019-01-16,11,39,5,702.1,6.9,8.9,0.036399,11.789049,-0.35434186,1.1875241,-0.15919147,-0.13638003,-0.03031637,0.0539,0.0422,0.9201,2.8319,1.8176
2019-01-16,11,39,5,736.6,2.4,4.4,0.034501,10.333375,-1.5227122,1.685518,-0.034592427,-0.10871656,0.03551745,0.0568,0.0405,0.9468,2.4985,1.8754
2019-01-16,11,39,5,772.5,6.5,10.5,0.0359,9.998186,-0.6991069000000001,0.41180268,0.12157963,-0.067125365,0.20786871,0.0602,0.04,0.9749,1.4387,1.9626
2019-01-16,11,39,5,807.5,1.5,3.5,0.035,10.199299,-0.26815059999999996,1.1300632,0.20457004,-0.017732546000000002,0.20575686,0.065,0.0426,1.017,2.1737,2.0866
2019-01-16,11,39,5,845.4,3.6,6.6,0.037899,9.461885,-0.9672575000000001,2.27928,0.35217252,0.12185889,0.19959585,0.0673,0.0441,1.0482,0.5148,2.0063
2019-01-16,11,39,5,878.8,0.2,2.2,0.033401,8.963891,-1.0151415000000001,2.336741,0.3938859,0.22226767,0.19966567,0.0696,0.0458,1.0774,0.8913,2.3199
2019-01-16,11,39,5,915.3,4.7,6.7,0.0365,8.695741,-0.5650316,0.2873042,0.32122785,0.19933406,0.16077973,0.0707,0.0496,1.1041,1.2233,2.331
2019-01-16,11,39,5,951.2,8.8,0.8,0.0359,8.858546,-0.4309563,-0.48841715,0.23888321,0.15210545,0.12967797,0.0712,0.0558,1.1313,0.3645,2.2181
2019-01-16,11,39,5,997.2,2.8,3.8,0.046,9.385271000000001,-0.6512229,-0.26815059999999996,0.048066366,-0.038414698,0.10702359,0.0709,0.0619,1.1704,1.199,1.888
2019-01-16,11,39,6,36.1,2.9,4.9,0.0389,9.356541,-0.9768343,0.35434186,0.012601277,-0.07298967,0.14381513,0.0703,0.0656,1.1975,1.1907,1.5844
2019-01-16,11,39,6,73.5,6.5,7.5,0.0374,10.055647,-0.80445176,0.6799533,-0.11039207,-0.10808824,0.08803441,0.0698,0.0683,1.226,0.8232,1.258
2019-01-16,11,39,6,110.0,9.0,4.0,0.0365,9.768343,-0.93852705,0.47884035,-0.13816026,-0.103934355,0.04160865,0.0688,0.0698,1.2665,0.5965,0.8443
2019-01-16,11,39,6,146.9,3.1,4.1,0.036899,9.80665,-0.641646,0.80445176,-0.17278759,-0.13098696,0.03986332,0.0676,0.0674,1.295,0.8503,0.6756
2019-01-16,11,39,6,183.4,6.6,7.6,0.0365,10.007763,-0.39264908,0.10534488,-0.2664245,-0.27305678,0.012444196999999999,0.0659,0.065,1.3227,1.2789,0.5676
2019-01-16,11,39,6,218.8,0.2,2.2,0.0354,10.0748005,-0.17238252,-0.63206923,-0.33220598,-0.40556216,-0.023527037,0.0638,0.0627,1.3494,1.1354,0.4714
2019-01-16,11,39,6,255.2,4.8,6.8,0.036401,9.988609,-0.30645782,0.41180268,-0.21038198,-0.32414255,-0.10403907,0.0615,0.0598,1.3759,1.2945,0.4506
2019-01-16,11,39,6,292.2,8.8,9.8,0.037,11.013328,-0.82360536,-0.7374141,-0.032096606,-0.20299925,-0.08461356,0.0579,0.0553,1.4168,1.3446,0.281
2019-01-16,11,39,6,328.6,1.4,3.4,0.036399,12.421119000000001,1.8579005000000002,1.4460978999999998,0.086236715,-0.11522663400000001,-0.11156145,0.0545,0.0505,1.4481,0.8276,0.0079
2019-01-16,11,39,6,366.1,2.9,5.9,0.037501,10.716447,-0.2873042,1.1300632,0.27872908,0.056705747,-0.25953045,0.0509,0.0471,1.4794,0.6657,359.7888
2019-01-16,11,39,6,407.5,3.5,5.5,0.041399,10.534488,-0.6607997,1.3120226000000001,0.33491123,0.07717845599999999,-0.23944172,0.0469,0.0434,1.5098,0.1006,359.4626
2019-01-16,11,39,6,447.9,2.1,3.1,0.0404,11.405977,0.22984336,1.9249381999999997,0.4752008,0.1653525,-0.20895082,0.0409,0.0401,1.5541,0.7045,359.3347
2019-01-16,11,39,6,486.9,2.1,4.1,0.039001,10.1226845,-0.29688102,0.90979666,0.5544911,0.16744688,-0.19676842,0.0365,0.044,1.5853,1.5299,359.7657
2019-01-16,11,39,6,525.3,4.7,6.7,0.038399,9.212888000000001,-0.32561144,1.0151415000000001,0.5533392,0.19980529,-0.13018411,0.0313,0.0517,1.6317,359.5054,0.1475
2019-01-16,11,39,6,563.8,6.1,8.1,0.0385,8.159439,0.10534488,0.10534488,0.59973,0.22893484,-0.071157075,0.0295,0.0574,1.6627,359.5001,0.6593
2019-01-16,11,39,6,598.2,1.8,3.8,0.034401,8.121132000000001,0.1436521,0.009576807,0.5297772,0.17592919,-0.057857665999999995,0.0277,0.0612,1.6941,0.4775,0.7307
2019-01-16,11,39,6,637.1,2.9,3.9,0.0389,8.437167,0.35434186,-0.34476504,0.46457174,0.1463284,-0.09847148,0.0264,0.0651,1.7214,1.2253,0.9035
2019-01-16,11,39,6,671.6,7.4,11.4,0.034499,8.820239,0.1436521,-0.13407529999999998,0.3093247,0.008080875,-0.028501227,0.0249,0.0682,1.7483,1.11,1.1453
2019-01-16,11,39,6,709.5,10.5,1.5,0.037901,9.701305,0.39264908,1.0055646999999999,0.10239847,-0.15278612,-0.03164282,0.0227,0.0712,1.7891,1.0764,1.5
2019-01-16,11,39,6,745.0,6.0,10.0,0.0355,10.160992,0.37349546,0.90979666,0.031555552,-0.17030923,-0.07579965,0.0213,0.0703,1.817,1.32,1.8738
2019-01-16,11,39,6,780.4,8.6,0.6,0.0354,10.381259,-0.076614454,0.29688102,-0.07934267,-0.20511109,-0.11569787599999999,0.0198,0.0687,1.8441,1.471,2.2074
2019-01-16,11,39,6,814.9,5.1,6.1,0.034499,10.323798,-0.31603462,0.7565677,-0.13573426,-0.22457151,-0.08237954,0.0183,0.0667,1.8699,1.2896,2.3339
2019-01-16,11,39,6,853.8,5.2,7.2,0.0389,10.457873,-0.08619126,0.8331822,-0.11889183,-0.18826866,-0.058171824000000004,0.0172,0.0641,1.8959,1.0543,2.5179
2019-01-16,11,39,6,889.3,9.7,1.7,0.035501,10.975019999999999,-0.30645782,0.7469909,-0.07209955,-0.124424525,-0.03944444,0.0154,0.0597,1.9358,0.4493,2.8351
2019-01-16,11,39,6,924.2,4.8,6.8,0.034899,11.3964,0.047884032,0.05746084,-0.035901424,-0.07045894,-0.015323991,0.0145,0.0545,1.9634,0.431,3.0878
2019-01-16,11,39,6,962.1,6.9,10.9,0.037901,10.43872,-0.41180268,2.4708161,0.13189453,0.095277525,0.030351276,0.0136,0.049,1.9938,0.3187,3.411
2019-01-16,11,39,6,998.6,0.4,2.4,0.036499,9.643844999999999,-0.5650316,1.5993267,0.32777283,0.2829528,0.09498082,0.0129,0.0457,2.0221,359.9507,3.7777
2019-01-16,11,39,7,34.0,6.0,8.0,0.0354,10.28549,0.11492168,0.33518824,0.3010344,0.24637067,0.1272694,0.0122,0.0431,2.0503,359.8589,3.9665
2019-01-16,11,39,7,71.0,9.0,1.0,0.037,10.237606,-0.29688102,0.82360536,0.25569072,0.15920894,0.13575171,0.0115,0.0438,2.078,0.3819,4.1101
2019-01-16,11,39,7,108.4,1.6,3.6,0.0374,9.528922999999999,-1.0055646999999999,2.0302830000000003,0.34232888,0.11531389999999998,0.17790142,0.0106,0.0473,2.1208,359.4585,4.1873
2019-01-16,11,39,7,145.3,4.7,6.7,0.0369,9.337387,-0.33518824,1.4652513999999999,0.38416442,0.17055358,0.18305013,0.0096,0.0489,2.1515,358.5002,4.1505
2019-01-16,11,39,7,183.3,6.7,7.7,0.038001,9.595961,0.29688102,0.9576806999999999,0.47380453,0.24745278,0.15025539999999998,0.0088,0.0512,2.1785,359.5752,3.9915
2019-01-16,11,39,7,218.7,1.3,3.3,0.0354,9.5385,0.60333884,0.8331822,0.42001350000000004,0.18839084,0.10445795,0.0075,0.0575,2.2047,359.159,3.5972
2019-01-16,11,39,7,256.7,4.3,5.3,0.038,9.433155000000001,0.5554548,0.842759,0.37177259999999995,0.16147786,-0.011885692,0.0063,0.0641,2.2295,359.2669,3.2602
2019-01-16,11,39,7,292.1,7.9,8.9,0.035399,9.461885,0.45010993,1.6280571000000001,0.28455848,0.12170181,-0.08025024,0.0045,0.0735,2.2681,359.3372,2.9182
2019-01-16,11,39,7,330.1,8.9,1.9,0.038,9.634267999999999,0.29688102,1.8100165000000001,0.26392868,0.075206235,-0.13863151,0.0037,0.0787,2.295,359.1284,2.8937
2019-01-16,11,39,7,365.5,3.5,5.5,0.0354,9.662998,0.10534488,1.8195933000000002,0.2564936,0.06960373,-0.12257447,0.0033,0.0803,2.32,359.0943,3.0442
2019-01-16,11,39,7,403.5,6.5,7.5,0.038001,10.036493,0.45010993,2.9209259999999997,0.5298470000000001,0.30812043,-0.06592108,0.0027,0.0806,2.344,358.902,3.2595
2019-01-16,11,39,7,438.9,1.1,2.1,0.0354,9.892841,0.6607997,2.0015526,0.58351594,0.30635765,-0.113324225,0.0021,0.0804,2.3799,358.88,3.5754
2019-01-16,11,39,7,474.8,4.2,9.2,0.0359,9.481038999999999,0.8714894,1.1492168,0.58639574,0.18270107,-0.24762732,0.0021,0.0772,2.4044,359.3455,3.8295
2019-01-16,11,39,7,512.8,7.2,8.2,0.038,10.017339999999999,0.93852705,1.292869,0.6152984,0.12569861,-0.22294836,0.0021,0.0739,2.4315,359.4044,3.9034
2019-01-16,11,39,7,548.7,2.3,4.3,0.0359,10.381259,0.6703765,0.94810385,0.68992865,0.10159562,-0.13727015,0.0024,0.0696,2.4567,359.3807,3.8855
2019-01-16,11,39,7,585.7,3.3,5.3,0.037,9.749189,0.019153614,1.9249381999999997,0.89699453,0.15557864,-0.009250245,0.0026,0.0654,2.4816,359.4656,3.8596
2019-01-16,11,39,7,621.1,7.9,0.9,0.0354,9.653421,-0.7469909,2.2218192,1.0712482,0.23017402,0.10374237,0.0029,0.0609,2.5068,359.6201,3.9141
2019-01-16,11,39,7,656.1,2.9,4.9,0.035,9.682152,-0.36391866,1.7238252,1.1767882,0.19432496,0.30740485,0.0032,0.0569,2.5324,359.6941,3.9202
2019-01-16,11,39,7,692.0,7.0,11.0,0.0359,9.490616000000001,-0.095768064,0.9864110999999999,1.2813683999999999,0.13505358,0.33234559999999996,0.0034,0.0523,2.5735,359.3535,3.93
2019-01-16,11,39,7,726.4,2.6,4.6,0.034399,9.471461999999999,-0.21068975,1.043872,1.2057083999999998,-0.033353243,0.31607914,0.0032,0.0502,2.604,358.8777,3.8721
2019-01-16,11,39,7,763.9,7.1,9.1,0.0375,9.56723,0.36391866,1.3599066,1.2263731000000002,-0.14905111,0.31241393,0.0027,0.0484,2.6325,359.3157,3.978
2019-01-16,11,39,7,803.3,6.7,8.7,0.039401,9.576807,0.62249243,0.8523358,1.4041173,-0.09023352,0.35348153,0.0033,0.0491,2.6586,359.1836,4.3742
2019-01-16,11,39,7,835.3,4.7,5.7,0.032,10.247183,0.1436521,0.49799395,1.4880328,-0.11126474,0.3821922,0.004,0.0516,2.6843,358.9963,4.5742
2019-01-16,11,39,7,873.2,6.8,9.8,0.037899,10.802638,-0.05746084,0.7661445,1.4949443,-0.1669582,0.37873644,0.0065,0.0573,2.724,358.9095,4.7805
2019-01-16,11,39,7,910.7,8.3,0.3,0.037501,10.457873,-0.91937345,1.0151415000000001,1.5212463999999999,-0.15182619,0.38250637,0.0094,0.0632,2.7527,358.9352,4.655
2019-01-16,11,39,7,949.1,0.9,1.9,0.038399,9.615114,-1.0630256,1.3503298000000001,1.4648025,-0.2122844,0.3690673,0.0131,0.0664,2.7798,359.8271,4.691
2019-01-16,11,39,7,983.5,5.5,9.5,0.034401,9.797073,-0.7182605,0.7757214,1.4102435,-0.22792254,0.32754594,0.0171,0.0678,2.8051,359.8078,4.7789
2019-01-16,11,39,8,17.5,2.5,4.5,0.034,9.672575,-0.79487497,-0.35434186,1.3585643,-0.26614526,0.32501522,0.0214,0.0676,2.8304,359.3331,4.914
2019-01-16,11,39,8,53.4,6.6,8.6,0.035899,9.730036,-0.61291564,0.02873042,1.2911073,-0.30534536,0.30176744,0.0259,0.0662,2.8561,359.1399,5.0498
2019-01-16,11,39,8,89.4,10.6,1.6,0.036,9.720459,-0.5267244000000001,-0.58418524,1.2085531999999999,-0.35102059999999996,0.28071874,0.0331,0.0627,2.8958,359.2608,5.1426
2019-01-16,11,39,8,126.3,3.7,4.7,0.036901,9.634267999999999,-0.60333884,-0.61291564,1.0123433000000002,-0.42074654,0.30382693,0.0393,0.0592,2.9253,359.5689,5.1079
2019-01-16,11,39,8,162.8,6.2,0.2,0.0365,9.576807,-0.095768064,-0.35434186,0.93223274,-0.39913934,0.31559044,0.0464,0.0558,2.9555,359.5393,5.0898
2019-01-16,11,39,8,199.2,9.8,1.8,0.036399,9.739613,-0.36391866,-0.34476504,0.8748812,-0.35051447,0.25439918,0.0534,0.0519,2.9829,359.4407,5.0455
2019-01-16,11,39,8,236.6,2.4,4.4,0.0374,9.701305,-0.30645782,-0.41180268,0.76611227,-0.39311796,0.17784905,0.0609,0.0471,3.0103,358.9399,4.8858
2019-01-16,11,39,8,272.6,9.3,11.3,0.036001,9.787497,-0.076614454,-0.4213795,0.67970103,-0.45851544,0.062849306,0.0727,0.0392,3.0516,358.5016,4.5271
2019-01-16,11,39,8,307.5,2.5,3.5,0.034899,10.132261,0.08619126,-0.51714754,0.66346943,-0.48776716,-0.06857399,0.0819,0.0336,3.082,358.1636,4.1342
2019-01-16,11,39,8,346.0,5.0,6.0,0.038501,10.639832499999999,-0.038307227,-0.21068975,0.6847625,-0.35472070000000006,-0.15507251,0.0918,0.0289,3.1139,357.072,3.6351
2019-01-16,11,39,8,380.9,9.1,0.1,0.0349,10.658986,0.17238252,-0.34476504,0.6729466,-0.26382396,-0.17203711,0.1006,0.0266,3.1419,357.4276,3.2195
2019-01-16,11,39,8,417.8,2.2,4.2,0.036899,10.611102,0.40222588,-0.4405331,0.6255958,-0.18212509999999998,-0.19718729999999998,0.1086,0.0288,3.1687,357.6701,2.8089
2019-01-16,11,39,8,452.8,7.2,3.2,0.035,10.888829,-0.6703765,-0.009576807,0.5934294,-0.12662363,-0.20073032,0.1156,0.0314,3.1958,356.7815,2.5518
2019-01-16,11,39,8,487.2,2.8,3.8,0.0344,11.022903999999999,-0.6703765,-0.61291564,0.44376743,-0.060196407,-0.122853726,0.1222,0.0352,3.2222,357.1642,2.3937
2019-01-16,11,39,8,529.2,10.8,2.8,0.042,9.969456,-0.15322891,2.3558946,0.45938809999999997,0.07785914,-0.084404126,0.1313,0.0427,3.262,357.6371,2.0983
2019-01-16,11,39,8,567.1,3.8,5.8,0.0379,9.979032499999999,-0.842759,0.19153613,0.47390926,0.25792477,-0.055588737,0.1357,0.052,3.2896,358.1234,1.9877
2019-01-16,11,39,8,604.1,5.9,6.9,0.037001,10.793061,-0.48841715,0.18195933,0.33875096,0.20615830000000002,-0.013910273999999999,0.14,0.0581,3.3155,358.0583,1.6451
2019-01-16,11,39,8,644.5,4.5,6.5,0.0404,10.419566,-0.5554548,0.7374141,0.14821336,0.21378538,0.06335545,0.1459,0.0644,3.3532,357.2995,1.1299
2019-01-16,11,39,8,677.4,1.6,3.6,0.0329,9.653421,-0.20111294,1.6759412,0.08943067,0.26410323,0.08543386,0.1496,0.0646,3.3801,356.8088,0.7169
2019-01-16,11,39,8,713.4,5.6,7.6,0.036,9.126697,0.076614454,1.1587936,0.103759825,0.39901718,0.06965609,0.1528,0.0611,3.4053,357.2148,0.3823
2019-01-16,11,39,8,748.3,0.7,2.7,0.0349,8.350976,-0.45968673,0.26815059999999996,0.026127578999999998,0.38955748,0.06752679,0.1552,0.0581,3.4292,357.7094,0.1454
2019-01-16,11,39,8,784.3,7.7,8.7,0.036,8.580819,-0.7661445,1.484405,-0.06644469,0.34475487,0.08084365,0.1565,0.0551,3.4528,357.9567,0.0284
2019-01-16,11,39,8,820.2,9.8,0.8,0.035899,8.264783999999999,-0.15322891,0.5554548,-0.06159267,0.4108156,0.07497934,0.1573,0.0503,3.4894,358.2118,359.8242
2019-01-16,11,39,8,856.7,3.3,4.3,0.036501,8.39886,0.076614454,0.047884032,-0.19198622,0.2736327,0.06347763,0.1567,0.0463,3.5145,358.7144,359.7228
