,Unnamed: 0,dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y,old_x,old_y,old_z,raw_pred_x,raw_pred_y,raw_pred_z,pred_x,pred_y,pred_z
133,133,7.2103,7.1915,-0.019,-0.055170724317632584,-0.0732,0.015033002969060622,355.49300000000005,350.7537,352.0755,2.416569625716169,0.0103,-2.535852847478736,2.3253,184.478,1.3000940072186398,-0.5414638983697855,0.13436369431156148,0.0,0.0,1.4054546356201172,2.8111876966664173,-0.004723375815199995,0.8975545213165947
134,134,7.2705,7.2938,0.023,0.009094702079646385,-0.2863,-0.031623668257848826,355.2346,351.0801,350.4149,2.3604645656035967,0.0166,-2.5474697416318457,4.4465,184.2289,1.30763967779296,-0.5413049159489852,0.06986959541221807,0.0,0.0,1.4422725439071655,2.8047851283009626,-0.004723375815199995,0.8109661026118884
135,135,7.3206,7.2938,-0.027000000000000003,0.009094702079646385,-0.2863,-0.031623668257848826,355.2346,351.0801,350.4149,2.304150592017804,0.0321,-2.5567614787664503,2.0492,185.1812,1.3133195020708714,-0.5482150421159848,0.016853481050662672,0.0,0.0,1.4360610246658325,2.798287927576348,-0.004723375815199995,0.7393134133076271
136,136,7.3702,7.3610000000000015,-0.009000000000000001,0.08158220725466553,-0.2064,0.048673539623257295,354.9622,351.205,349.6285,2.2547926447052893,0.047,-2.559944721938918,3.9235,186.1628,1.31987220999568,-0.5600324197831845,-0.0371000313876567,0.0,0.0,1.3936816453933716,2.790866918648253,-0.004723375815199995,0.6705862950581953
137,137,7.4303,7.4137,-0.017,0.06618138057791571,-0.0668,0.05862665660602761,354.3382,351.2565,349.0733,2.20368216083463,0.0598,-2.56276933492252,2.6264,186.3191,1.32973373617134,-0.5767160262877842,-0.10481705809020342,0.0,0.0,1.2807508707046509,2.7823948213784098,-0.004723375815199995,0.594080831863005
138,138,7.4806,7.4799,-0.001,0.0125535860983294,0.0776,-0.0368049925427493,353.9439,351.2159,348.6424,2.132923630714969,0.0644,-2.5699268774690216,2.1356,186.7311,1.3379955625849562,-0.5887550949783839,-0.16068012164392154,0.0,0.0,1.0914658308029175,2.7759599170770417,-0.004723375815199995,0.5395585217253954
139,139,7.5401,7.5315,-0.009000000000000001,0.05404791565799166,0.1868,-0.056434323004946385,354.0485,350.7892,348.4894,2.0742738486009817,0.0551,-2.5759104431268707,2.4643,187.2639,1.3492612706882756,-0.5965152171873834,-0.22514355619505674,0.0,0.0,1.0883771181106567,2.767771884291682,-0.004723375815199995,0.4753198147051203
140,140,7.5904,7.582000000000002,-0.008,-0.1269088192521145,0.4479,0.04591820549666698,353.7716,351.475,347.7332,2.017961235339186,0.046,-2.580957183424077,1.8429,187.4451,1.355344973186452,-0.5919698273061831,-0.28039058423235075,0.0,0.0,1.0834708213806152,2.7607101681363995,-0.004723375815199995,0.4212806840742936
141,141,7.6406,7.6329,-0.008,-0.08062846242604155,0.1054,0.05324613644962802,353.0466,351.7646,347.1769,1.9408188014934664,0.0352,-2.5878582630757547,0.7907,187.2693,1.3594441120193765,-0.5848304742685827,-0.33656134955205513,0.0,0.0,1.146264672279358,2.753429137930804,-0.004723375815199995,0.3642007019674221
142,142,7.7002,7.683,-0.017,-0.10776032663507597,0.1155,0.042456236332272086,352.7794,352.1207,346.6475,1.8764492518981373,0.0267,-2.594132104394632,358.64,186.7262,1.3610441774233024,-0.5723335803597824,-0.4042294329488656,0.0,0.0,1.2615865468978882,2.744622452956678,-0.004723375815199995,0.2895276657263579
143,143,7.7504,7.7349,-0.016,-0.03195827477934396,-0.1996,-0.009391414862945207,352.7331,352.4748,345.9753,1.8138789258716992,0.0222,-2.602097925190082,358.7705,185.8027,1.3625485697326374,-0.5667370729173822,-0.4608853667469953,0.0,0.0,1.4208488464355469,2.737411105675644,-0.004723375815199995,0.21856653507878754
144,144,7.8054,7.7849,-0.02,0.03585406602898936,-0.3171,-0.02176180022858565,352.6826,352.5285,345.6955,1.7579753462837937,0.0263,-2.6098303109317995,358.5826,185.0918,1.3660827938345863,-0.5700058707573818,-0.5223851239105816,0.0,0.0,1.5525097846984863,2.7298327682401045,-0.004723375815199995,0.1335154571182099
145,145,7.8555,7.8354,-0.02,0.04643651066399157,-0.1549,0.016790785489458126,352.5301,352.4798,345.36300000000006,1.707015574955063,0.0351,-2.6201720567284963,357.3786,184.6042,1.370884186794907,-0.5767936938063817,-0.5788797653059882,0.0,0.0,1.5963470935821533,2.723412856002016,-0.004723375815199995,0.05379655372322992
146,146,7.9006,7.902,0.001,0.07109263872801594,-0.0624,0.01325166852467299,352.6842,352.7272,344.8081,1.6623860853062318,0.0437,-2.629024663897283,359.8335,184.9569,1.3762822444950424,-0.5841479272005814,-0.6301474706678247,0.0,0.0,1.5227550268173218,2.7174787921900148,-0.004723375815199995,-0.014622847293852284
147,147,7.9503,7.9539,0.004,0.0934496250934686,-0.0377,-0.012230190917976868,352.9622,352.6145,344.4963,1.6187913739246702,0.0566,-2.635943561176354,0.3415,184.8513,1.3846140548129091,-0.5931648592393812,-0.6865295086366983,0.0,0.0,1.3725494146347046,2.7117097883419987,-0.004723375815199995,-0.08259417306464355
148,148,8.0204,8.0043,-0.016,0.11864210703450348,0.0048,-0.05486255953210189,352.9493,352.024,344.702,1.5556969726857552,0.0629,-2.6473626912790733,0.0461,184.5066,1.402747394244398,-0.6056517512093809,-0.7637972023134494,0.0,0.0,1.1849682331085205,2.705182944658021,-0.004723375815199995,-0.1654036293184117
149,149,8.0751,8.0554,-0.02,0.028783362714840506,0.197,-0.01816942571535847,352.7630000000001,351.3307,344.8811,1.5050269791049111,0.0581,-2.6576267913622384,359.6913,184.0824,1.4182228756931377,-0.6096189168453805,-0.823512505819556,0.0,0.0,1.1368114948272705,2.700756029733719,-0.004723375815199995,-0.2274294395606234
150,150,8.1405,8.1602,0.02,-0.025493737860912,0.0207,-0.04472213467489116,353.9408,349.7708,345.2639,1.435036610761148,0.0431,-2.6715148559899795,0.4405,183.5069,1.436489806672,-0.61349444471978,-0.8927829837364398,0.0,0.0,1.11525559425354,2.69629452139622,-0.004723375815199995,-0.3002305751207111
151,151,8.1947,8.2125,0.018000000000000002,-0.10390057088648867,0.199,0.009119285578472669,354.2904,349.7921,344.8561,1.3803684275543224,0.0318,-2.683471433462858,1.3081,183.6512,1.4484819987297437,-0.6109772881029797,-0.9503000879537933,0.0,0.0,1.0707539319992065,2.6925987255356034,-0.004723375815199995,-0.35814764021951234
152,152,8.2407,8.2125,-0.028,-0.10390057088648867,0.199,0.009119285578472669,354.2904,349.7921,344.8561,1.3031650721293155,0.0208,-2.704054482583921,0.2628,184.4288,1.4558337172287676,-0.6047143327189791,-0.9992711376947179,0.0,0.0,1.1028395891189575,2.6886812972446767,-0.004723375815199995,-0.40872678288448616
153,153,8.3002,8.2765,-0.024,0.034742637874470066,-0.1807,-0.035000558760160345,354.3921,350.1414,344.2383,1.23847206543532,0.0185,-2.719939534830944,0.0159,185.5598,1.4654082195219362,-0.6028826231959786,-1.0616976534070233,0.0,0.0,1.1813011169433594,2.681871528875434,-0.004723375815199995,-0.4786835407218518
154,154,8.3505,8.3274,-0.023,0.06358171195490009,-0.2417,-0.018990942706567128,354.4645,350.1629,344.0294,1.1802697086465594,0.0259,-2.733774839823383,358.4511,185.8202,1.4748784870740705,-0.6073270589651782,-1.1141993244337949,0.0,0.0,1.2039475440979004,2.675730464254978,-0.004723375815199995,-0.5389299239528474
155,155,8.4107,8.431000000000001,0.02,0.09752323769812607,-0.1841,-0.02511489814581777,354.8768,349.3101,344.1014,1.1124755857118909,0.0421,-2.752768441259632,358.9573,186.9163,1.488554416774935,-0.6191846650051778,-1.1767712487124373,0.0,0.0,1.183532953262329,2.667150750321897,-0.004723375815199995,-0.6096601399154741
156,156,8.4702,8.4817,0.011,0.1233065222246321,0.0206,-0.017792177406554574,354.8566,349.1916,344.0539,1.0662765910736252,0.0584,-2.763490982675429,357.1149,187.1831,1.5061048604726184,-0.6301896862351772,-1.2386003488201383,0.0,0.0,1.0919097661972046,2.659027034143008,-0.004723375815199995,-0.6741188729234134
157,157,8.5204,8.5341,0.014,0.1611029580004641,0.0561,-0.020916188072894644,354.7792,348.7339,344.3309,1.0251036292931983,0.0717,-2.7701750845767696,358.0457,187.7036,1.5244496276584938,-0.6380891273119769,-1.2909192071406121,0.0,0.0,1.0195647478103638,2.6521661461984753,-0.004723375815199995,-0.7248390930535269
158,158,8.5705,8.5844,0.014,0.06820365452169898,0.1977,0.010510542796864936,354.6727,348.1729,344.7792,0.98462762069741,0.0803,-2.7779147698516153,357.76,187.3281,1.5447306554454647,-0.6411097884757765,-1.3434831548290684,0.0,0.0,0.9147212505340576,2.646320795780352,-0.004723375815199995,-0.7702923086795654
159,159,8.6304,8.6357,0.005,0.10267990698709,0.094,0.004322811714907741,354.2659,347.7278,345.3278,0.9298351047663072,0.0801,-2.788248220288902,357.3358,187.4273,1.5724305248427886,-0.6414160426799761,-1.4069884062221047,0.0,0.0,0.8253952860832214,2.6399296292618497,-0.004723375815199995,-0.8193186591107918
160,160,8.6902,8.687000000000001,-0.003,-0.06908944506875472,0.3959,-0.040046205564217,354.2361,347.5544,345.5764,0.8883275364643852,0.0726,-2.7952290349735414,358.0395,187.6745,1.5975982168920424,-0.6278473940955752,-1.4687921560705934,0.0,0.0,0.7855636477470398,2.633656119112013,-0.004723375815199995,-0.8658745823614348
161,161,8.7405,8.7376,-0.003,-0.06155993592425733,0.0434,-0.023327757907722985,354.5972,347.6721,345.5335,0.8440894939443436,0.0653,-2.8028379504018397,357.6814,187.5617,1.6174330186643746,-0.6153582021733747,-1.5199615667517614,0.0,0.0,0.7866644859313965,2.6284490557287308,-0.004723375815199995,-0.9050997012341767
162,162,8.7906,8.79,-0.001,-0.11777957541083148,0.003,0.0338705124857044,354.2899,348.5799,344.9924,0.7875684651224684,0.0547,-2.8113569468754123,356.6140000000001,187.8009,1.6339925819546468,-0.6028448747719745,-1.5714417598030608,0.0,0.0,0.8270495533943176,2.6228250113601006,-0.004723375815199995,-0.9461514306022712
163,163,8.8504,8.8404,-0.01,-0.07861362143081088,-0.0808,0.011339688070363795,354.0689,349.4672,344.3353,0.7394339023573481,0.0457,-2.8194922936664653,357.3568,186.8609,1.651980920873865,-0.5907404588483737,-1.6326220847651278,0.0,0.0,0.8856019973754883,2.6164985647830648,-0.004723375815199995,-0.9987311956808393
164,164,8.9054,8.8925,-0.013,-0.027501012492166133,-0.2433,-0.03066258814754101,353.9203,350.4726,343.4602,0.6952268185400905,0.041,-2.8260576375549427,357.6638,186.3715,1.6682960477725728,-0.5868202633383731,-1.6877543948206741,0.0,0.0,0.9401246309280396,2.6107604172884114,-0.004723375815199995,-1.0501186697032532
165,165,8.9603,8.9425,-0.018000000000000002,0.011368459786848351,-0.2818,-0.01538174639222777,353.8822,350.9279,342.9977,0.6523410721768537,0.0402,-2.8333042063200966,356.4608,185.7506,1.6855565390328164,-0.5912308060329725,-1.7421883522046828,0.0,0.0,0.9484926462173462,2.6055428573147603,-0.004723375815199995,-1.1019288607884876
166,166,9.0252,8.9967,-0.028,0.010638689662287345,-0.0675,-0.013817318201067106,353.4748,351.3628,342.5421,0.6011035349339221,0.0436,-2.8429956859429004,358.6405,184.4046,1.7079485911433754,-0.5992309708825718,-1.8055054269114832,0.0,0.0,0.9066710472106934,2.601023773027791,-0.004723375815199995,-1.1605980243700138
167,167,9.0806,9.0614,-0.019,0.1039142098750202,-0.1269,-0.047420849697683135,353.5093,352.0206,341.8295,0.5535744095690857,0.0594,-2.8510723338895207,356.9432,183.246,1.731353130227641,-0.6098769480033714,-1.8579096178238774,0.0,0.0,0.8406945466995239,2.598386582335935,-0.004723375815199995,-1.2070977793770652
168,168,9.1303,9.1122,-0.018000000000000002,0.14775128299828882,-0.0948,-0.07077060387166105,353.8211,350.9587,342.1843,0.5207001145353349,0.0649,-2.859363336605352,356.9964,182.8384,1.7563405746028087,-0.6217223933213709,-1.9032375614179688,0.0,0.0,0.7704107761383057,2.596490522445584,-0.004723375815199995,-1.245340220485032
169,169,9.1855,9.1633,-0.022,0.11569329474204895,0.0322,-0.02376618504786548,354.0035,350.7503,342.0645,0.4905248371037792,0.0693,-2.8622723969224717,357.3685,182.7972,1.7876146566589826,-0.6339171788669702,-1.9530214637481256,0.0,0.0,0.6968860626220703,2.5946132417599492,-0.004723375815199995,-1.2837624972880322
170,170,9.2403,9.2645,0.024,0.06373600755568057,0.08199999999999999,-0.007975671812595444,353.4872,348.7512,343.0065,0.4659556459389763,0.0715,-2.866785139492946,357.6475,182.19,1.821067467330886,-0.6436103534573697,-2.001949941622021,0.0,0.0,0.6301859617233276,2.5932935727710924,-0.004723375815199995,-1.3182714642565208
171,171,9.2904,9.3158,0.025,-0.09276551040481801,0.3061,-0.0803472468684124,354.2792,347.9003,343.2428,0.4447949353078337,0.0718,-2.8720410243456658,357.9451,181.8616,1.8496905882000012,-0.6449427013343692,-2.0444564966711862,0.0,0.0,0.6000657677650452,2.592316956622221,-0.004723375815199995,-1.3483188921839175
172,172,9.3405,9.3158,-0.025,-0.09276551040481801,0.3061,-0.0803472468684124,354.2792,347.9003,343.2428,0.4259783285642948,0.0711,-2.876772336072768,358.5479,182.1059,1.875924519941642,-0.6387455714135685,-2.0850258042714778,0.0,0.0,0.6123615503311157,2.591189595731705,-0.004723375815199995,-1.378977485510786
173,173,9.4053,9.4349,0.03,-0.042789882776041295,-0.0782,-0.03890033331492989,355.1376,348.6452,342.5475,0.40496969079907785,0.0689,-2.885300356901184,359.3192,181.8575,1.908374987420276,-0.6339480982295677,-2.135694076981138,0.0,0.0,0.6351564526557922,2.589855503571225,-0.004723375815199995,-1.420113996454326
174,174,9.4607,9.4349,-0.026,-0.042789882776041295,-0.0782,-0.03890033331492989,355.1376,348.6452,342.5475,0.3930925196099987,0.0678,-2.8915886638708943,359.8155,181.8816,1.9348519978025536,-0.6321986362551669,-2.1778123253306694,0.0,0.0,0.6880068778991699,2.588604008477843,-0.004723375815199995,-1.4582090260213656
175,175,9.5204,9.5019,-0.019,-0.06471281597395075,-0.0344,-0.0262431219316907,355.5119,349.4458,342.0429,0.3807980193876197,0.0665,-2.8990240699984646,0.4204,181.8456,1.9611829940091892,-0.6315149117367661,-2.2221928014328145,0.0,0.0,0.7578234672546387,2.587146932415408,-0.004723375815199995,-1.5034276174681687
176,176,9.5705,9.5537,-0.017,-0.055763385140241886,-0.0411,-0.03336967002685298,355.5202,350.1493,341.6351,0.3726223250412231,0.065,-2.903285293056966,0.7982,182.3756,1.9815979335467826,-0.6319521146973655,-2.2587625426129874,0.0,0.0,0.7813434600830078,2.585524353038826,-0.004723375815199995,-1.5425392822717154
177,177,9.6202,9.6075,-0.013,-0.03128720349921555,-0.0518,-0.010350405653822177,355.3596,350.9796,341.1697,0.3650192511551879,0.0645,-2.906978972453379,1.2394,182.8689,2.000792915656177,-0.6336397435031649,-2.2949251826440284,0.0,0.0,0.7322327494621277,2.583702904838778,-0.004723375815199995,-1.5788856388397015
178,178,9.6903,9.6731,-0.017,-0.04066978934105538,-0.0224,-0.061108331960168724,355.4497,352.446,340.3092,0.3554584437120642,0.066,-2.9110936973573693,1.1402,183.9792,2.0251236754733797,-0.637098804589764,-2.3433746476553585,0.0,0.0,0.6755824089050293,2.5804165057133677,-0.004723375815199995,-1.6261297993695378
179,179,9.7404,9.7236,-0.017,-0.052383009245946764,-0.0029,-0.04830362659613724,355.8577,352.8748,340.0457,0.3492922467317766,0.0659,-2.9151270600735515,0.7269,184.8314,2.040811906698319,-0.6396423068405632,-2.37696347498946,0.0,0.0,0.6454130411148071,2.5776931082602306,-0.004723375815199995,-1.658350100980963
180,180,9.7957,9.775,-0.021,-0.0925306173602188,0.0316,-0.023654700398372797,356.1273,353.7516,339.5615,0.3447422417516701,0.064,-2.9186238378304306,0.8167,184.9987,2.055319367452764,-0.6415027760217625,-2.413141127940317,0.0,0.0,0.6409138441085815,2.57460488885329,-0.004723375815199995,-1.693657837090459
181,181,9.8606,9.8422,-0.018000000000000002,-0.01172622756485845,-0.029,0.023671619866353757,355.6461,353.6797,339.7782,0.3403974337705073,0.0602,-2.9213409398908667,1.1419,185.2512,2.071586599218087,-0.6448832732033617,-2.4566024984015344,0.0,0.0,0.6636525988578796,2.570662919432433,-0.004723375815199995,-1.7365481220157635
182,182,9.9303,9.9615,0.031,-0.039929403455361084,0.0873,0.014561687391885531,354.8132,353.3611,340.1714,0.3410324695495777,0.0547,-2.9244836663440124,2.8795,185.2175,2.0871282274118332,-0.6443575014295607,-2.5037855127613295,0.0,0.0,0.6867457032203674,2.5663101249222304,-0.004723375815199995,-1.7842159721700663
183,183,9.9805,9.9615,-0.019,-0.039929403455361084,0.0873,0.014561687391885531,354.8132,353.3611,340.1714,0.34173635776962835,0.0519,-2.925951501952544,3.1506,185.6676,2.0970376599073193,-0.6418228300371601,-2.5381154757621585,0.0,0.0,0.7150575518608093,2.5627651530504343,-0.004723375815199995,-1.8199363869066367
184,184,10.0505,10.0813,0.031,-0.07666912661598227,-0.031,-0.014849411568896518,354.7783,353.0745,340.3095,0.341358780711663,0.0485,-2.928019698163085,3.7661,185.7547,2.107191208062992,-0.6397770476971593,-2.584928259449229,0.0,0.0,0.7359466552734375,2.5575996336076887,-0.004723375815199995,-1.8711930260667164
185,185,10.1005,10.0813,-0.019,-0.07666912661598227,-0.031,-0.014849411568896518,354.7783,353.0745,340.3095,0.34117946561722945,0.0472,-2.928895966442158,3.6106,185.849,2.1125571597133748,-0.6390752745971586,-2.6178245151514714,0.0,0.0,0.7551429867744446,2.5537519122642167,-0.004723375815199995,-1.9087536086853287
186,186,10.1504,10.1331,-0.017,-0.03940914238402955,-0.037000000000000005,-0.03799446665707107,354.8622,353.2339,340.0949,0.3405291994433373,0.0473,-2.9291737323563587,2.2816,186.2381,2.1168340757756643,-0.639277782669358,-2.6496644387152593,0.0,0.0,0.760744035243988,2.5496270404955124,-0.004723375815199995,-1.9464899654680554
187,187,10.2003,10.1835,-0.017,-0.026170881765595372,-0.043,-0.0333084816167178,354.7776,353.2365,339.9906,0.3412672649273081,0.0475,-2.9269054159451477,2.5404,186.3087,2.1205263126494027,-0.6405295809555573,-2.680631557973088,0.0,0.0,0.7606977820396423,2.5454559266576244,-0.004723375815199995,-1.9842189168688917
188,188,10.2555,10.2344,-0.021,-0.008600687410541713,0.0259,-0.03667571643562194,354.5681,353.0898,339.8906,0.3399080337350912,0.046,-2.9268555103732647,2.3504,186.1415,2.124572474804724,-0.6411409360803566,-2.7137593411616527,0.0,0.0,0.7450065612792969,2.541056267450539,-0.004723375815199995,-2.0251072546168185
189,189,10.3103,10.2846,-0.026,-0.02090882662145228,0.0241,-0.005809558443982522,354.4254,352.9426,339.8475,0.340932658405813,0.0428,-2.9272021287284464,3.0314,186.4099,2.1278428040360047,-0.6410386031083559,-2.7464269212870787,0.0,0.0,0.7262402772903442,2.536613196869951,-0.004723375815199995,-2.064656430546424
190,190,10.3607,10.3365,-0.024,-0.0007241954131465433,0.0111,-0.003092820881263173,354.5362,352.6326,339.7853,0.3422156042084967,0.0404,-2.9227172597150437,3.517,186.6297,2.1307262535478544,-0.6406681680475553,-2.776404316483036,0.0,0.0,0.7109630703926086,2.5324762563667593,-0.004723375815199995,-2.1002493590067903
191,191,10.4156,10.438,0.022,-0.0714660371471196,0.0307,0.056529421848153724,354.7458,353.2988,339.0180000000001,0.34232420862481155,0.0379,-2.92196346592311,3.6494,186.4648,2.1316756304645934,-0.6393578633791547,-2.81047052523486,0.0,0.0,0.6994648575782776,2.5281526235111085,-0.004723375815199995,-2.138405798405917
192,192,10.4653,10.4903,0.025,0.04136332863082067,-0.0337,-0.060868424035609235,355.01,353.0347,339.0147,0.3423431554939097,0.0358,-2.9216478062707134,3.8376,186.4917,2.1336820483000922,-0.638987439637354,-2.8399596784570624,0.0,0.0,0.7034996747970581,2.5241996262748323,-0.004723375815199995,-2.1731455520353977
193,193,10.5207,10.5408,0.02,0.010515655343694004,-0.0634,-0.14781502289244025,355.4009,352.7793,339.0133,0.3439316073524425,0.0365,-2.9194622123713065,3.8491,186.9137,2.1365255788351765,-0.6404814631809534,-2.8684709236312727,0.0,0.0,0.6892661452293396,2.519603095461827,-0.004723375815199995,-2.2110532350946706
194,194,10.5705,10.5919,0.021,0.026530045616158238,-0.0432,-0.05148792751320025,355.8882,352.242,339.0731,0.34422138510032924,0.0377,-2.919384566657776,3.1112,186.4223,2.140082114885447,-0.6428744160285528,-2.892905895367209,0.0,0.0,0.6581743359565735,2.5159367918022366,-0.004723375815199995,-2.2436246231118147
195,195,10.6204,10.6428,0.022,-0.009264556824410191,0.0107,-0.07940345072380214,356.0541,352.2331,338.9439,0.34479400556069056,0.0388,-2.918817022995688,2.3939,186.0915,2.14376790663829,-0.6450110715537521,-2.9154182895739384,0.0,0.0,0.6311511397361755,2.512594710060893,-0.004723375815199995,-2.274941237847696
196,196,10.6705,10.6943,0.024,0.025458004939256797,0.0121,-0.08148760632459869,356.3762,351.911,338.9775,0.3460238272303561,0.0397,-2.9183839656544266,2.3524,186.0218,2.148329006891805,-0.6468586538427515,-2.9360887102601287,0.0,0.0,0.6061550974845886,2.5094088598886053,-0.004723375815199995,-2.3051420371493405
197,197,10.7254,10.6943,-0.031,0.025458004939256797,0.0121,-0.08148760632459869,356.3762,351.911,338.9775,0.34710715074551035,0.0394,-2.919336021409891,2.3474,185.8323,2.154394639522045,-0.6485258486979508,-2.9564048236169738,0.0,0.0,0.5857215523719788,2.5061412477420917,-0.004723375815199995,-2.3371316968632736
198,198,10.7708,10.7616,-0.009000000000000001,-0.026595376916600005,0.046,-0.07152038818871148,356.7138,351.6456,339.05300000000005,0.34875615968561385,0.0393,-2.9193082812682434,2.3545,185.5483,2.1590988619758877,-0.6489753780691503,-2.9716904903587946,0.0,0.0,0.5527356266975403,2.5037150194919087,-0.004723375815199995,-2.3621083291871354
199,199,10.8304,10.8137,-0.017,-0.0009375186075211123,0.0542,-0.11009401009528426,357.4541,351.619,338.9565,0.3498704419035523,0.0399,-2.9192167654838883,2.2086,185.3499,-0.0,0.0,0.0,0.0,0.0,0.5192663073539734,2.5008294723088262,-0.004723375815199995,-2.3929217865099193
